Date/Time,DistrictCooling:HVAC [J](Hourly),DistrictHeating:HVAC [J](Hourly),Electricity:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 09/27  20:00:00,1153577.6690710327,0.0,1332530.907142857,0.0,1332000.0 
 09/27  21:00:00,1025130.0346295297,0.0,1332530.907142857,0.0,1332000.0 
 09/27  22:00:00,998198.154588224,0.0,1332530.907142857,0.0,1332000.0 
 09/27  23:00:00,1063139.2858741754,0.0,1332530.907142857,0.0,1332000.0 
 09/27  24:00:00,1045737.8169559877,0.0,1332530.907142857,0.0,1332000.0 
 09/28  01:00:00,984059.5785168884,0.0,1332530.907142857,0.0,1332000.0 
 09/28  02:00:00,922285.2475985138,0.0,1332530.907142857,0.0,1332000.0 
 09/28  03:00:00,886903.9862212326,0.0,1332530.907142857,0.0,1332000.0 
 09/28  04:00:00,920428.8748599892,0.0,1332530.907142857,0.0,1332000.0 
 09/28  05:00:00,935473.3425905188,0.0,1332530.907142857,0.0,1332000.0 
 09/28  06:00:00,984595.527964779,0.0,1332530.907142857,0.0,1332000.0 
 09/28  07:00:00,990615.2869650165,0.0,1332530.907142857,0.0,1332000.0 
 09/28  08:00:00,1012085.7069654136,0.0,1332530.907142857,0.0,1332000.0 
 09/28  09:00:00,1126150.2125686975,0.0,1332530.907142857,0.0,1332000.0 
 09/28  10:00:00,1176123.999402376,0.0,1332530.907142857,0.0,1332000.0 
 09/28  11:00:00,1258739.0196494376,0.0,1332530.907142857,0.0,1332000.0 
 09/28  12:00:00,1381357.5163025022,0.0,1332530.907142857,0.0,1332000.0 
 09/28  13:00:00,1391690.7749151762,0.0,1332530.907142857,0.0,1332000.0 
 09/28  14:00:00,1399230.6184197315,0.0,1332530.907142857,0.0,1332000.0 
 09/28  15:00:00,1416120.1390269473,0.0,1332530.907142857,0.0,1332000.0 
 09/28  16:00:00,1410811.5760804652,0.0,1332530.907142857,0.0,1332000.0 
 09/28  17:00:00,1374271.0521246486,0.0,1332530.907142857,0.0,1332000.0 
 09/28  18:00:00,1329644.864850755,0.0,1332530.907142857,0.0,1332000.0 
 09/28  19:00:00,1211997.6608977222,0.0,1332530.907142857,0.0,1332000.0 
 09/28  20:00:00,1109891.0602876083,0.0,1332530.907142857,0.0,1332000.0 
 09/28  21:00:00,1027763.3135837776,0.0,1332530.907142857,0.0,1332000.0 
 09/28  22:00:00,924766.010751265,0.0,1332530.907142857,0.0,1332000.0 
 09/28  23:00:00,876638.4985456067,0.0,1332530.907142857,0.0,1332000.0 
 09/28  24:00:00,831144.5351890901,0.0,1332530.907142857,0.0,1332000.0 
 09/29  01:00:00,832399.1663835671,0.0,1332530.907142857,0.0,1332000.0 
 09/29  02:00:00,846731.4361485553,0.0,1332530.907142857,0.0,1332000.0 
 09/29  03:00:00,857682.7328749503,0.0,1332530.907142857,0.0,1332000.0 
 09/29  04:00:00,877124.8865723449,0.0,1332530.907142857,0.0,1332000.0 
 09/29  05:00:00,905967.3345668772,0.0,1332530.907142857,0.0,1332000.0 
 09/29  06:00:00,932711.1299134712,0.0,1332530.907142857,0.0,1332000.0 
 09/29  07:00:00,917979.6389855291,0.0,1332530.907142857,0.0,1332000.0 
 09/29  08:00:00,996418.2763532137,0.0,1332530.907142857,0.0,1332000.0 
 09/29  09:00:00,1187814.6565757834,0.0,1332530.907142857,0.0,1332000.0 
 09/29  10:00:00,1441207.9420514975,0.0,1332530.907142857,0.0,1332000.0 
 09/29  11:00:00,1948404.5387700615,0.0,1332530.907142857,0.0,1332000.0 
 09/29  12:00:00,2380725.7704088455,0.0,1332530.907142857,0.0,1332000.0 
 09/29  13:00:00,2729570.0794529454,0.0,1332530.907142857,0.0,1332000.0 
 09/29  14:00:00,2785592.48386842,0.0,1332530.907142857,0.0,1332000.0 
 09/29  15:00:00,2618063.5269981558,0.0,1332530.907142857,0.0,1332000.0 
 09/29  16:00:00,2354499.577903748,0.0,1332530.907142857,0.0,1332000.0 
 09/29  17:00:00,2105524.919205931,0.0,1332530.907142857,0.0,1332000.0 
 09/29  18:00:00,1860034.5732618961,0.0,1332530.907142857,0.0,1332000.0 
 09/29  19:00:00,1552336.4622276733,0.0,1332530.907142857,0.0,1332000.0 
 09/29  20:00:00,1438965.4531577332,0.0,1332530.907142857,0.0,1332000.0 
 09/29  21:00:00,1334046.1252211535,0.0,1332530.907142857,0.0,1332000.0 
 09/29  22:00:00,1238854.791905988,0.0,1332530.907142857,0.0,1332000.0 
 09/29  23:00:00,1234752.4584596734,0.0,1332530.907142857,0.0,1332000.0 
 09/29  24:00:00,1219943.805090157,0.0,1332530.907142857,0.0,1332000.0 
 09/30  01:00:00,1222024.6662217465,0.0,1332530.907142857,0.0,1332000.0 
 09/30  02:00:00,1234404.1419929522,0.0,1332530.907142857,0.0,1332000.0 
 09/30  03:00:00,1179429.5313020926,0.0,1332530.907142857,0.0,1332000.0 
 09/30  04:00:00,1107922.6150098876,0.0,1332530.907142857,0.0,1332000.0 
 09/30  05:00:00,1070255.581626876,0.0,1332530.907142857,0.0,1332000.0 
 09/30  06:00:00,1039283.1106172074,0.0,1332530.907142857,0.0,1332000.0 
 09/30  07:00:00,1087808.626918644,0.0,1332530.907142857,0.0,1332000.0 
 09/30  08:00:00,1226035.6761311854,0.0,1332530.907142857,0.0,1332000.0 
 09/30  09:00:00,1394883.3298447954,0.0,1332530.907142857,0.0,1332000.0 
 09/30  10:00:00,1730194.5138836582,0.0,1332530.907142857,0.0,1332000.0 
 09/30  11:00:00,2153376.202174862,0.0,1332530.907142857,0.0,1332000.0 
 09/30  12:00:00,2139461.3020053348,0.0,1332530.907142857,0.0,1332000.0 
 09/30  13:00:00,2138012.474140315,0.0,1332530.907142857,0.0,1332000.0 
 09/30  14:00:00,2205572.6126812226,0.0,1332530.907142857,0.0,1332000.0 
 09/30  15:00:00,2224872.739987676,0.0,1332530.907142857,0.0,1332000.0 
 09/30  16:00:00,2144021.3199432855,0.0,1332530.907142857,0.0,1332000.0 
 09/30  17:00:00,2098111.4739743355,0.0,1332530.907142857,0.0,1332000.0 
 09/30  18:00:00,1923159.4952381616,0.0,1332530.907142857,0.0,1332000.0 
 09/30  19:00:00,1740007.9254289817,0.0,1332530.907142857,0.0,1332000.0 
 09/30  20:00:00,1556679.5813270293,0.0,1332530.907142857,0.0,1332000.0 
 09/30  21:00:00,1474754.0360224836,0.0,1332530.907142857,0.0,1332000.0 
 09/30  22:00:00,1437887.3083334018,0.0,1332530.907142857,0.0,1332000.0 
 09/30  23:00:00,1438684.9281063918,0.0,1332530.907142857,0.0,1332000.0 
 09/30  24:00:00,1421529.1880580268,0.0,1332530.907142857,0.0,1332000.0 
 10/01  01:00:00,1396066.0775599708,0.0,1332530.907142857,0.0,1332000.0 
 10/01  02:00:00,1393221.8120402365,0.0,1332530.907142857,0.0,1332000.0 
 10/01  03:00:00,1409319.3416404733,0.0,1332530.907142857,0.0,1332000.0 
 10/01  04:00:00,1404392.7350374162,0.0,1332530.907142857,0.0,1332000.0 
 10/01  05:00:00,1397133.417229422,0.0,1332530.907142857,0.0,1332000.0 
 10/01  06:00:00,1375015.9751814078,0.0,1332530.907142857,0.0,1332000.0 
 10/01  07:00:00,1321158.2300400827,0.0,1332530.907142857,0.0,1332000.0 
 10/01  08:00:00,1361854.4367910174,0.0,1332530.907142857,0.0,1332000.0 
 10/01  09:00:00,1561553.9683017049,0.0,1332530.907142857,0.0,1332000.0 
 10/01  10:00:00,2179474.9519022577,0.0,1332530.907142857,0.0,1332000.0 
 10/01  11:00:00,2788838.373753869,0.0,1332530.907142857,0.0,1332000.0 
 10/01  12:00:00,3178047.2095880397,0.0,1332530.907142857,0.0,1332000.0 
 10/01  13:00:00,3326539.023106925,0.0,1332530.907142857,0.0,1332000.0 
 10/01  14:00:00,3348123.1923731808,0.0,1332530.907142857,0.0,1332000.0 
 10/01  15:00:00,3401790.686327422,0.0,1332530.907142857,0.0,1332000.0 
 10/01  16:00:00,3340432.813603615,0.0,1332530.907142857,0.0,1332000.0 
 10/01  17:00:00,3092703.2580579487,0.0,1332530.907142857,0.0,1332000.0 
 10/01  18:00:00,2623159.8537615,0.0,1332530.907142857,0.0,1332000.0 
 10/01  19:00:00,2232605.9356627497,0.0,1332530.907142857,0.0,1332000.0 
 10/01  20:00:00,2041675.0099053713,0.0,1332530.907142857,0.0,1332000.0 
 10/01  21:00:00,1921328.6817062662,0.0,1332530.907142857,0.0,1332000.0 
 10/01  22:00:00,1790692.9443988479,0.0,1332530.907142857,0.0,1332000.0 
 10/01  23:00:00,1715179.5169824767,0.0,1332530.907142857,0.0,1332000.0 
 10/01  24:00:00,1756017.0002581305,0.0,1332530.907142857,0.0,1332000.0 
 10/02  01:00:00,1818162.7034899057,0.0,1332530.907142857,0.0,1332000.0 
 10/02  02:00:00,1825869.6628072858,0.0,1332530.907142857,0.0,1332000.0 
 10/02  03:00:00,1758897.7146517406,0.0,1332530.907142857,0.0,1332000.0 
 10/02  04:00:00,1685424.1568647635,0.0,1332530.907142857,0.0,1332000.0 
 10/02  05:00:00,1596099.7271751484,0.0,1332530.907142857,0.0,1332000.0 
 10/02  06:00:00,1577819.319405755,0.0,1332530.907142857,0.0,1332000.0 
 10/02  07:00:00,1522418.3451946946,0.0,1332530.907142857,0.0,1332000.0 
 10/02  08:00:00,1586020.1190672375,0.0,1332530.907142857,0.0,1332000.0 
 10/02  09:00:00,2010116.0855571455,0.0,1332530.907142857,0.0,1332000.0 
 10/02  10:00:00,2651873.6588777746,0.0,1332530.907142857,0.0,1332000.0 
 10/02  11:00:00,3202180.7270757076,0.0,1332530.907142857,0.0,1332000.0 
 10/02  12:00:00,3768619.1422058553,0.0,1332530.907142857,0.0,1332000.0 
 10/02  13:00:00,4079240.1708053444,0.0,1332530.907142857,0.0,1332000.0 
 10/02  14:00:00,4294779.214966677,0.0,1332530.907142857,0.0,1332000.0 
 10/02  15:00:00,4249227.284672505,0.0,1332530.907142857,0.0,1332000.0 
 10/02  16:00:00,3954350.2083113515,0.0,1332530.907142857,0.0,1332000.0 
 10/02  17:00:00,3625428.2685249867,0.0,1332530.907142857,0.0,1332000.0 
 10/02  18:00:00,3292103.5842615226,0.0,1332530.907142857,0.0,1332000.0 
 10/02  19:00:00,2721869.2589683877,0.0,1332530.907142857,0.0,1332000.0 
 10/02  20:00:00,2380305.8179837586,0.0,1332530.907142857,0.0,1332000.0 
 10/02  21:00:00,2294352.848174533,0.0,1332530.907142857,0.0,1332000.0 
 10/02  22:00:00,2245357.133992201,0.0,1332530.907142857,0.0,1332000.0 
 10/02  23:00:00,2187044.003867019,0.0,1332530.907142857,0.0,1332000.0 
 10/02  24:00:00,2143273.6426686104,0.0,1332530.907142857,0.0,1332000.0 
 10/03  01:00:00,1996270.4644099858,0.0,1332530.907142857,0.0,1332000.0 
 10/03  02:00:00,1959698.6854706763,0.0,1332530.907142857,0.0,1332000.0 
 10/03  03:00:00,1983489.85636267,0.0,1332530.907142857,0.0,1332000.0 
 10/03  04:00:00,1950031.8109045536,0.0,1332530.907142857,0.0,1332000.0 
 10/03  05:00:00,1863950.2677320398,0.0,1332530.907142857,0.0,1332000.0 
 10/03  06:00:00,1858356.9601960154,0.0,1332530.907142857,0.0,1332000.0 
 10/03  07:00:00,1836280.5007862542,0.0,1332530.907142857,0.0,1332000.0 
 10/03  08:00:00,1860009.6410054842,0.0,1332530.907142857,0.0,1332000.0 
 10/03  09:00:00,2237297.9752723533,0.0,1332530.907142857,0.0,1332000.0 
 10/03  10:00:00,2838336.4387685177,0.0,1332530.907142857,0.0,1332000.0 
 10/03  11:00:00,3456928.468245739,0.0,1332530.907142857,0.0,1332000.0 
 10/03  12:00:00,3937419.316393446,0.0,1332530.907142857,0.0,1332000.0 
 10/03  13:00:00,4331897.895677527,0.0,1332530.907142857,0.0,1332000.0 
 10/03  14:00:00,4563373.8087567445,0.0,1332530.907142857,0.0,1332000.0 
 10/03  15:00:00,4574122.255871847,0.0,1332530.907142857,0.0,1332000.0 
 10/03  16:00:00,4478996.824495326,0.0,1332530.907142857,0.0,1332000.0 
 10/03  17:00:00,4131096.2298488603,0.0,1332530.907142857,0.0,1332000.0 
 10/03  18:00:00,3737409.8454424255,0.0,1332530.907142857,0.0,1332000.0 
 10/03  19:00:00,3133018.6936381753,0.0,1332530.907142857,0.0,1332000.0 
 10/03  20:00:00,2717228.0692003216,0.0,1332530.907142857,0.0,1332000.0 
 10/03  21:00:00,2550356.8768374585,0.0,1332530.907142857,0.0,1332000.0 
 10/03  22:00:00,2419905.881051932,0.0,1332530.907142857,0.0,1332000.0 
 10/03  23:00:00,2264342.5358032812,0.0,1332530.907142857,0.0,1332000.0 
 10/03  24:00:00,2182811.446068137,0.0,1332530.907142857,0.0,1332000.0 
 10/04  01:00:00,2143849.3654420986,0.0,1332530.907142857,0.0,1332000.0 
 10/04  02:00:00,2080219.350242108,0.0,1332530.907142857,0.0,1332000.0 
 10/04  03:00:00,1942836.5821233764,0.0,1332530.907142857,0.0,1332000.0 
 10/04  04:00:00,1631521.5238946897,0.0,1332530.907142857,0.0,1332000.0 
 10/04  05:00:00,1540240.6684740328,0.0,1332530.907142857,0.0,1332000.0 
 10/04  06:00:00,1448310.7753529272,0.0,1332530.907142857,0.0,1332000.0 
 10/04  07:00:00,1466686.1888846292,0.0,1332530.907142857,0.0,1332000.0 
 10/04  08:00:00,1506316.4610337818,0.0,1332530.907142857,0.0,1332000.0 
 10/04  09:00:00,1488548.648460399,0.0,1332530.907142857,0.0,1332000.0 
 10/04  10:00:00,1450083.6740123008,0.0,1332530.907142857,0.0,1332000.0 
 10/04  11:00:00,1509939.0655747291,0.0,1332530.907142857,0.0,1332000.0 
 10/04  12:00:00,1552581.7301992874,0.0,1332530.907142857,0.0,1332000.0 
 10/04  13:00:00,1490677.4286885322,0.0,1332530.907142857,0.0,1332000.0 
 10/04  14:00:00,1403263.6051968965,0.0,1332530.907142857,0.0,1332000.0 
 10/04  15:00:00,1374371.8129560465,0.0,1332530.907142857,0.0,1332000.0 
 10/04  16:00:00,1307915.7353352113,0.0,1332530.907142857,0.0,1332000.0 
 10/04  17:00:00,1211720.2177926125,0.0,1332530.907142857,0.0,1332000.0 
 10/04  18:00:00,1084101.3347688292,0.0,1332530.907142857,0.0,1332000.0 
 10/04  19:00:00,933627.003003691,0.0,1332530.907142857,0.0,1332000.0 
 10/04  20:00:00,844507.4370433239,0.0,1332530.907142857,0.0,1332000.0 
 10/04  21:00:00,751839.875172511,0.0,1332530.907142857,0.0,1332000.0 
 10/04  22:00:00,701815.897696432,0.0,1332530.907142857,0.0,1332000.0 
 10/04  23:00:00,649967.6358882056,0.0,1332530.907142857,0.0,1332000.0 
 10/04  24:00:00,615276.950365448,0.0,1332530.907142857,0.0,1332000.0 
 10/05  01:00:00,540318.7193908577,0.0,1332530.907142857,0.0,1332000.0 
 10/05  02:00:00,507459.1232951868,0.0,1332530.907142857,0.0,1332000.0 
 10/05  03:00:00,476758.58755449095,0.0,1332530.907142857,0.0,1332000.0 
 10/05  04:00:00,405802.5923047632,0.0,1332530.907142857,0.0,1332000.0 
 10/05  05:00:00,356139.43977554416,0.0,1332530.907142857,0.0,1332000.0 
 10/05  06:00:00,358767.65622114675,0.0,1332530.907142857,0.0,1332000.0 
 10/05  07:00:00,397375.44159138843,0.0,1332530.907142857,0.0,1332000.0 
 10/05  08:00:00,464491.8204684635,0.0,1332530.907142857,0.0,1332000.0 
 10/05  09:00:00,605878.2415551296,0.0,1332530.907142857,0.0,1332000.0 
 10/05  10:00:00,712112.4395660061,0.0,1332530.907142857,0.0,1332000.0 
 10/05  11:00:00,798878.5696602769,0.0,1332530.907142857,0.0,1332000.0 
 10/05  12:00:00,883533.2317321738,0.0,1332530.907142857,0.0,1332000.0 
 10/05  13:00:00,1026520.3200910953,0.0,1332530.907142857,0.0,1332000.0 
 10/05  14:00:00,1123063.2219944813,0.0,1332530.907142857,0.0,1332000.0 
 10/05  15:00:00,1088480.5275259318,0.0,1332530.907142857,0.0,1332000.0 
 10/05  16:00:00,1009132.4181730696,0.0,1332530.907142857,0.0,1332000.0 
 10/05  17:00:00,886953.088766011,0.0,1332530.907142857,0.0,1332000.0 
 10/05  18:00:00,747096.6876596151,0.0,1332530.907142857,0.0,1332000.0 
 10/05  19:00:00,313581.0373688905,0.0,1332530.907142857,0.0,1332000.0 
 10/05  20:00:00,199083.7132786516,0.0,1332530.907142857,0.0,1332000.0 
 10/05  21:00:00,240049.02014535922,0.0,1332530.907142857,0.0,1332000.0 
 10/05  22:00:00,134743.01818675228,0.0,1332530.907142857,0.0,1332000.0 
 10/05  23:00:00,89013.24450192366,0.0,1332530.907142857,0.0,1332000.0 
 10/05  24:00:00,74759.39942187356,17821.89410650721,1332530.907142857,0.0,1332000.0 
 10/06  01:00:00,94013.85831315543,24560.803483994187,1332530.907142857,0.0,1332000.0 
 10/06  02:00:00,140023.64879336307,4652.567115270948,1332530.907142857,0.0,1332000.0 
 10/06  03:00:00,173367.51268184558,0.0,1332530.907142857,0.0,1332000.0 
 10/06  04:00:00,202099.7322713851,0.0,1332530.907142857,0.0,1332000.0 
 10/06  05:00:00,212130.99752828397,0.0,1332530.907142857,0.0,1332000.0 
 10/06  06:00:00,222744.9104240022,0.0,1332530.907142857,0.0,1332000.0 
 10/06  07:00:00,192626.67383804912,0.0,1332530.907142857,0.0,1332000.0 
 10/06  08:00:00,223240.37002177106,0.0,1332530.907142857,0.0,1332000.0 
 10/06  09:00:00,293886.86069617514,0.0,1332530.907142857,0.0,1332000.0 
 10/06  10:00:00,393990.398740348,0.0,1332530.907142857,0.0,1332000.0 
 10/06  11:00:00,517813.5335092738,0.0,1332530.907142857,0.0,1332000.0 
 10/06  12:00:00,679695.3216939933,0.0,1332530.907142857,0.0,1332000.0 
 10/06  13:00:00,801386.0157699828,0.0,1332530.907142857,0.0,1332000.0 
 10/06  14:00:00,830339.032754421,0.0,1332530.907142857,0.0,1332000.0 
 10/06  15:00:00,789493.1921391595,0.0,1332530.907142857,0.0,1332000.0 
 10/06  16:00:00,695356.879649308,0.0,1332530.907142857,0.0,1332000.0 
 10/06  17:00:00,557107.9533184891,0.0,1332530.907142857,0.0,1332000.0 
 10/06  18:00:00,437865.1815163512,0.0,1332530.907142857,0.0,1332000.0 
 10/06  19:00:00,341452.39994728926,0.0,1332530.907142857,0.0,1332000.0 
 10/06  20:00:00,275118.0839502847,0.0,1332530.907142857,0.0,1332000.0 
 10/06  21:00:00,206627.23670567,0.0,1332530.907142857,0.0,1332000.0 
 10/06  22:00:00,38795.48761344544,0.0,1332530.907142857,0.0,1332000.0 
 10/06  23:00:00,0.0,117.45899266934431,1332530.907142857,0.0,1332000.0 
 10/06  24:00:00,41061.90243432508,5835.811106833671,1332530.907142857,0.0,1332000.0 
 10/07  01:00:00,52297.80072096406,18225.033773745003,1332530.907142857,0.0,1332000.0 
 10/07  02:00:00,0.0,8412.003188514154,1332530.907142857,0.0,1332000.0 
 10/07  03:00:00,0.0,7804.610822994118,1332530.907142857,0.0,1332000.0 
 10/07  04:00:00,0.0,22770.380967465644,1332530.907142857,0.0,1332000.0 
 10/07  05:00:00,0.0,25590.091633836437,1332530.907142857,0.0,1332000.0 
 10/07  06:00:00,0.0,10480.437415827599,1332530.907142857,0.0,1332000.0 
 10/07  07:00:00,0.0,1240.2559460713746,1332530.907142857,0.0,1332000.0 
 10/07  08:00:00,52538.284421193894,0.0,1332530.907142857,0.0,1332000.0 
 10/07  09:00:00,198419.46579643825,0.0,1332530.907142857,0.0,1332000.0 
 10/07  10:00:00,330863.07502553286,0.0,1332530.907142857,0.0,1332000.0 
 10/07  11:00:00,605986.6332585429,0.0,1332530.907142857,0.0,1332000.0 
 10/07  12:00:00,923867.6008879261,0.0,1332530.907142857,0.0,1332000.0 
 10/07  13:00:00,1117160.0833287956,0.0,1332530.907142857,0.0,1332000.0 
 10/07  14:00:00,1109713.279807257,0.0,1332530.907142857,0.0,1332000.0 
 10/07  15:00:00,1107802.2013548599,0.0,1332530.907142857,0.0,1332000.0 
 10/07  16:00:00,1184097.8375412726,0.0,1332530.907142857,0.0,1332000.0 
 10/07  17:00:00,1159993.0139008893,0.0,1332530.907142857,0.0,1332000.0 
 10/07  18:00:00,1009243.6443184577,0.0,1332530.907142857,0.0,1332000.0 
 10/07  19:00:00,738475.2635960886,0.0,1332530.907142857,0.0,1332000.0 
 10/07  20:00:00,582533.1027662298,0.0,1332530.907142857,0.0,1332000.0 
 10/07  21:00:00,515946.7566111524,0.0,1332530.907142857,0.0,1332000.0 
 10/07  22:00:00,401430.65883475746,0.0,1332530.907142857,0.0,1332000.0 
 10/07  23:00:00,308233.9606024079,0.0,1332530.907142857,0.0,1332000.0 
 10/07  24:00:00,220767.96328041947,0.0,1332530.907142857,0.0,1332000.0 
 10/08  01:00:00,150804.71493325563,0.0,1332530.907142857,0.0,1332000.0 
 10/08  02:00:00,162836.65344301093,0.0,1332530.907142857,0.0,1332000.0 
 10/08  03:00:00,193813.83258557576,0.0,1332530.907142857,0.0,1332000.0 
 10/08  04:00:00,218410.0322759657,0.0,1332530.907142857,0.0,1332000.0 
 10/08  05:00:00,219863.66615068231,0.0,1332530.907142857,0.0,1332000.0 
 10/08  06:00:00,142442.69856663703,0.0,1332530.907142857,0.0,1332000.0 
 10/08  07:00:00,117006.3975051513,0.0,1332530.907142857,0.0,1332000.0 
 10/08  08:00:00,184432.5498007561,0.0,1332530.907142857,0.0,1332000.0 
 10/08  09:00:00,324170.1865581385,0.0,1332530.907142857,0.0,1332000.0 
 10/08  10:00:00,655267.6248637412,0.0,1332530.907142857,0.0,1332000.0 
 10/08  11:00:00,920828.2515935947,0.0,1332530.907142857,0.0,1332000.0 
 10/08  12:00:00,1048248.7679224007,0.0,1332530.907142857,0.0,1332000.0 
 10/08  13:00:00,1123793.2662872807,0.0,1332530.907142857,0.0,1332000.0 
 10/08  14:00:00,1259771.2887159693,0.0,1332530.907142857,0.0,1332000.0 
 10/08  15:00:00,1291600.4097061288,0.0,1332530.907142857,0.0,1332000.0 
 10/08  16:00:00,1104409.67711776,0.0,1332530.907142857,0.0,1332000.0 
 10/08  17:00:00,939782.8413289723,0.0,1332530.907142857,0.0,1332000.0 
 10/08  18:00:00,843270.0915302972,0.0,1332530.907142857,0.0,1332000.0 
 10/08  19:00:00,680571.7873993206,0.0,1332530.907142857,0.0,1332000.0 
 10/08  20:00:00,593023.8280251445,0.0,1332530.907142857,0.0,1332000.0 
 10/08  21:00:00,548440.7816018388,0.0,1332530.907142857,0.0,1332000.0 
 10/08  22:00:00,424586.21531001054,0.0,1332530.907142857,0.0,1332000.0 
 10/08  23:00:00,233518.25029030416,0.0,1332530.907142857,0.0,1332000.0 
 10/08  24:00:00,335956.3038678917,0.0,1332530.907142857,0.0,1332000.0 
 10/09  01:00:00,286369.8296597307,0.0,1332530.907142857,0.0,1332000.0 
 10/09  02:00:00,318119.2854899551,0.0,1332530.907142857,0.0,1332000.0 
 10/09  03:00:00,234133.48546798105,0.0,1332530.907142857,0.0,1332000.0 
 10/09  04:00:00,236495.08183349928,0.0,1332530.907142857,0.0,1332000.0 
 10/09  05:00:00,180384.47907795297,0.0,1332530.907142857,0.0,1332000.0 
 10/09  06:00:00,14505.121298676382,0.0,1332530.907142857,0.0,1332000.0 
 10/09  07:00:00,46940.165542525574,21956.737662059502,1332530.907142857,0.0,1332000.0 
 10/09  08:00:00,79146.85727871381,11264.844540726242,1332530.907142857,0.0,1332000.0 
 10/09  09:00:00,190019.82501423353,0.0,1332530.907142857,0.0,1332000.0 
 10/09  10:00:00,416448.96768103977,0.0,1332530.907142857,0.0,1332000.0 
 10/09  11:00:00,713666.4701171176,0.0,1332530.907142857,0.0,1332000.0 
 10/09  12:00:00,1051246.6850554761,0.0,1332530.907142857,0.0,1332000.0 
 10/09  13:00:00,1288628.5598113942,0.0,1332530.907142857,0.0,1332000.0 
 10/09  14:00:00,1318382.0610182097,0.0,1332530.907142857,0.0,1332000.0 
 10/09  15:00:00,1306283.1496856797,0.0,1332530.907142857,0.0,1332000.0 
 10/09  16:00:00,1323244.3755232038,0.0,1332530.907142857,0.0,1332000.0 
 10/09  17:00:00,1306658.858155522,0.0,1332530.907142857,0.0,1332000.0 
 10/09  18:00:00,1182793.3573830542,0.0,1332530.907142857,0.0,1332000.0 
 10/09  19:00:00,898896.438191624,0.0,1332530.907142857,0.0,1332000.0 
 10/09  20:00:00,743728.1686555633,0.0,1332530.907142857,0.0,1332000.0 
 10/09  21:00:00,598622.4876848541,0.0,1332530.907142857,0.0,1332000.0 
 10/09  22:00:00,484156.02539274516,0.0,1332530.907142857,0.0,1332000.0 
 10/09  23:00:00,420823.12262793153,0.0,1332530.907142857,0.0,1332000.0 
 10/09  24:00:00,289730.4757135288,0.0,1332530.907142857,0.0,1332000.0 
 10/10  01:00:00,168691.2768026208,0.0,1332530.907142857,0.0,1332000.0 
