time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),snowfall (cm),snow_depth (m),weather_code (wmo code),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),et0_fao_evapotranspiration (mm),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_gusts_10m (km/h),soil_temperature_0_to_7cm (°C),soil_moisture_0_to_7cm (m³/m³),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²)
2024-02-12T19:00,8.7,73,4.1,4.2,0,0,0,0,0,1027,1026.8,0,0.04,0.31,21.1,35.3,9.7,0.32,0,0,0,0,0,0
2024-02-12T20:00,8.4,73,3.9,3.9,0,0,0,0,0,1027.2,1027,0,0.04,0.29,20.9,35.6,9,0.32,0,0,0,0,0,0
2024-02-12T21:00,8.6,75,4.5,4,0,0,0,0,0,1027,1026.8,0,0.04,0.28,22.2,37.4,9.6,0.313,0,0,0,0,0,0
2024-02-12T22:00,8.6,77,4.7,4,0,0,0,0,0,1027,1026.8,6,0.03,0.26,22.2,37.4,9,0.313,0,0,0,0,0,0
2024-02-12T23:00,8.5,78,4.8,3.9,0,0,0,0,0,1026.6,1026.4,0,0.03,0.25,22.4,37.8,8.6,0.313,0,0,0,0,0,0
2024-02-13T00:00,8.4,79,4.9,3.7,0,0,0,0,0,1026.4,1026.2,4,0.03,0.24,23.3,39.2,8.4,0.313,0,0,0,0,0,0
2024-02-13T01:00,8.3,79,4.9,3.5,0,0,0,0,0,1025.9,1025.7,2,0.03,0.23,24.3,40.7,8.2,0.313,0,0,0,0,0,0
2024-02-13T02:00,8.2,81,5.1,3.5,0,0,0,0,0,1025.3,1025.1,1,0.03,0.21,23.9,41,8,0.313,0,0,0,0,0,0
2024-02-13T03:00,8.1,82,5.2,3.5,0,0,0,0,0,1024.7,1024.5,0,0.02,0.2,23.4,40.3,7.9,0.313,0,0,0,0,0,0
2024-02-13T04:00,8.1,84,5.6,3.7,0,0,0,0,0,1024.5,1024.3,2,0.02,0.17,22.3,39.2,7.8,0.314,0,0,0,0,0,0
2024-02-13T05:00,8.1,86,5.9,4,0,0,0,0,0,1024.4,1024.2,14,0.01,0.15,21.3,37.8,7.7,0.314,0,0,0,0,0,0
2024-02-13T06:00,8.3,85,5.9,4.1,0,0,0,0,1,1024.6,1024.4,22,0.02,0.17,21.2,35.6,7.6,0.314,0,0,0,0,0,0
2024-02-13T07:00,8.5,84,5.9,4.4,0,0,0,0,1,1024.8,1024.6,29,0.03,0.18,20.5,35.3,7.6,0.314,4,1,3,14.7,4,34.6
2024-02-13T08:00,10,78,6.3,5.9,0,0,0,0,3,1025.3,1025.1,82,0.06,0.27,21.3,35.3,8.1,0.314,107,53,54,310.1,107,233.9
2024-02-13T09:00,11.5,73,6.8,7.7,0,0,0,0,3,1025.5,1025.3,100,0.13,0.36,20.3,36.4,9.4,0.312,268,136,132,381,268,501.1
2024-02-13T10:00,13.5,67,7.4,9.7,0,0,0,0,3,1025.4,1025.2,100,0.21,0.52,21.7,40.3,10.6,0.312,417,220,197,427.5,417,722.4
2024-02-13T11:00,14.8,64,8.1,11,0,0,0,0,3,1024.7,1024.5,100,0.26,0.6,22.8,43.2,11.7,0.311,504,236,268,375.3,504,882.8
2024-02-13T12:00,16,63,8.9,12.4,0,0,0,0,3,1023.5,1023.3,89,0.29,0.68,23,43.9,12.8,0.31,559,264,295,381.6,559,971.2
2024-02-13T13:00,17,61,9.5,13.7,0,0,0,0,3,1022.6,1022.4,80,0.33,0.75,23.5,45,13.8,0.309,609,366,243,523.4,609,981.8
2024-02-13T14:00,17.3,62,10,13.9,0,0,0,0,3,1021.6,1021.4,100,0.28,0.75,22.8,44.3,14.3,0.308,477,223,254,342.6,477,913.7
2024-02-13T15:00,16.3,69,10.5,13.9,0,0,0,0,3,1021.1,1020.9,98,0.16,0.58,17.5,41.8,14.2,0.307,216,38,178,69.1,216,771.6
2024-02-13T16:00,15.9,71,10.8,13.8,0,0,0,0,2,1021,1020.8,67,0.13,0.52,16.2,30.2,14,0.307,193,44,149,109.3,193,565.2
2024-02-13T17:00,14.5,77,10.5,12.5,0.2,0.2,0,0,51,1021.4,1021.2,61,0.08,0.38,15.1,26.6,13.5,0.308,111,43,68,195.6,111,308.6
2024-02-13T18:00,12.9,85,10.5,10.4,0.3,0.3,0,0,51,1021.1,1020.9,65,0.04,0.22,18.1,29.9,12.6,0.311,13,3,10,31.2,13,74.3
2024-02-13T19:00,12.6,86,10.3,10.1,0,0,0,0,3,1021.6,1021.4,82,0.01,0.21,17.7,29.9,11.9,0.311,0,0,0,0,0,0
2024-02-13T20:00,12.2,85,9.7,9.4,0,0,0,0,3,1021.6,1021.4,86,0.02,0.21,18.4,30.6,11.4,0.311,0,0,0,0,0,0
2024-02-13T21:00,12.1,86,9.9,9.3,0,0,0,0,3,1021.4,1021.2,100,0.01,0.19,19.5,31.7,12,0.305,0,0,0,0,0,0
2024-02-13T22:00,12.2,85,9.7,9.3,0,0,0,0,3,1021.4,1021.2,100,0.02,0.22,19.6,33.8,11.7,0.305,0,0,0,0,0,0
2024-02-13T23:00,12.1,86,9.8,9.5,0,0,0,0,3,1021.6,1021.4,100,0.01,0.2,17.4,32.4,11.5,0.305,0,0,0,0,0,0
2024-02-14T00:00,12.5,85,10,10.1,0,0,0,0,3,1021.7,1021.5,81,0.01,0.22,16.6,28.4,11.3,0.305,0,0,0,0,0,0
2024-02-14T01:00,12,90,10.4,9.9,0,0,0,0,0,1021.6,1021.4,0,0,0.14,14.8,27.7,11.1,0.305,0,0,0,0,0,0
2024-02-14T02:00,11.3,95,10.5,9.4,0,0,0,0,0,1021.1,1020.9,0,0,0.07,14.2,24.5,10.9,0.305,0,0,0,0,0,0
2024-02-14T03:00,11.2,95,10.4,9.3,0,0,0,0,0,1020.5,1020.3,0,0,0.07,13.3,23.4,10.6,0.305,0,0,0,0,0,0
2024-02-14T04:00,10.8,95,10,9,0,0,0,0,0,1020.3,1020.1,0,0,0.07,12.2,22,10.4,0.306,0,0,0,0,0,0
2024-02-14T05:00,10.4,95,9.6,8.7,0,0,0,0,0,1020.4,1020.2,0,0,0.07,10.8,20.2,10.2,0.306,0,0,0,0,0,0
2024-02-14T06:00,9.9,95,9.2,8.5,0,0,0,0,0,1020.5,1020.3,0,0,0.06,8,18,9.9,0.306,0,0,0,0,0,0
2024-02-14T07:00,9.6,95,8.9,8.2,0,0,0,0,0,1020.9,1020.7,0,0.01,0.06,7.5,13.3,9.6,0.306,4,1,3,14.3,4,36.9
2024-02-14T08:00,11.4,93,10.3,10.1,0,0,0,0,0,1021.6,1021.4,0,0.04,0.1,9.6,16.6,10.1,0.306,103,50,53,289.4,103,238.7
2024-02-14T09:00,13.8,87,11.7,13.3,0,0,0,0,0,1021.5,1021.3,0,0.13,0.2,7.1,17.3,11.6,0.304,285,188,97,521.2,285,506.2
2024-02-14T10:00,16.1,75,11.6,15.5,0,0,0,0,0,1021.6,1021.4,0,0.24,0.46,7.4,18.7,13.1,0.304,460,339,121,653.7,460,727.7
2024-02-14T11:00,17.8,66,11.4,17.3,0,0,0,0,1,1021.2,1021,24,0.33,0.69,8.4,21.2,14.7,0.303,594,459,135,725.2,594,888.2
2024-02-14T12:00,19.4,62,11.8,19.5,0,0,0,0,2,1019.9,1019.7,77,0.39,0.86,7.9,21.2,16.1,0.301,669,527,142,757.2,669,976.8
2024-02-14T13:00,20.3,59,12,20.7,0,0,0,0,1,1018.4,1018.2,48,0.41,0.98,7.1,20.9,17.2,0.3,678,533,145,757.6,678,987.3
2024-02-14T14:00,20.8,56,11.8,21.1,0,0,0,0,0,1017.5,1017.3,0,0.38,1.07,5.2,19.1,18,0.298,624,489,135,746.7,624,919.1
2024-02-14T15:00,21,58,12.3,20.8,0,0,0,0,0,1017.5,1017.3,6,0.31,1.05,5.9,15.5,18.3,0.297,505,382,123,690.1,505,776.8
2024-02-14T16:00,19.3,74,14.7,19.4,0,0,0,0,0,1017.6,1017.4,9,0.19,0.57,9.7,18.4,18,0.296,337,235,102,578.4,337,570.2
2024-02-14T17:00,16.5,84,13.7,15.9,0,0,0,0,3,1017.9,1017.7,95,0.08,0.3,12,20.9,17.1,0.296,152,85,67,380.8,152,313.3
2024-02-14T18:00,13.6,86,11.4,12.3,0,0,0,0,3,1018.4,1018.2,94,0.03,0.21,12,20.2,15.6,0.296,17,5,12,51.1,17,76.6
2024-02-14T19:00,12,87,10,10.3,0,0,0,0,3,1018.7,1018.5,100,0,0.18,11.6,20.2,14.4,0.297,0,0,0,0,0,0
2024-02-14T20:00,11.2,89,9.4,9.3,0,0,0,0,3,1019,1018.8,100,0,0.15,11.7,19.8,13.5,0.297,0,0,0,0,0,0
2024-02-14T21:00,11.5,84,9,9.7,0,0,0,0,3,1019.5,1019.3,100,0,0.21,10.5,18.4,13.8,0.28,0,0,0,0,0,0
2024-02-14T22:00,11.1,85,8.6,9.2,0,0,0,0,3,1019.5,1019.3,99,0,0.2,10.2,17.3,13,0.28,0,0,0,0,0,0
2024-02-14T23:00,10.5,85,8,8.4,0,0,0,0,3,1019.7,1019.5,100,0,0.2,10.4,17.6,12.3,0.281,0,0,0,0,0,0
2024-02-15T00:00,10.3,84,7.7,8.2,0,0,0,0,3,1019.3,1019.1,100,0,0.2,9.8,17.6,11.8,0.281,0,0,0,0,0,0
2024-02-15T01:00,10.2,83,7.5,8.4,0,0,0,0,3,1018.9,1018.7,88,0,0.21,7.6,16.2,11.4,0.281,0,0,0,0,0,0
2024-02-15T02:00,9.6,86,7.3,8,0,0,0,0,3,1018.5,1018.3,99,0,0.17,6.1,11.9,11,0.281,0,0,0,0,0,0
2024-02-15T03:00,9.4,87,7.4,7.7,0,0,0,0,3,1017.7,1017.5,100,0,0.15,6.9,9.7,10.7,0.281,0,0,0,0,0,0
2024-02-15T04:00,9.5,87,7.5,7.8,0,0,0,0,3,1017.4,1017.2,100,0,0.15,6.9,9.7,10.5,0.282,0,0,0,0,0,0
2024-02-15T05:00,11.1,78,7.4,9.7,0,0,0,0,3,1017.5,1017.3,99,0,0.29,5,9,10.4,0.282,0,0,0,0,0,0
2024-02-15T06:00,10.1,83,7.4,8.3,0,0,0,0,3,1018,1017.8,100,0,0.21,7.6,7.9,10.3,0.282,0,0,0,0,0,0
2024-02-15T07:00,10.4,86,8.1,6.6,0,0,0,0,3,1019.5,1019.3,100,0.04,0.18,22,33.8,10.5,0.282,2,0,2,0,2,39.4
2024-02-15T08:00,7.7,96,7.1,2.5,0.4,0.4,0,0,51,1021.5,1021.3,100,0.02,0.04,30.6,53.6,10.3,0.286,32,0,32,0,32,243.6
2024-02-15T09:00,7.1,83,4.4,0.7,0,0,0,0,3,1024,1023.8,100,0.06,0.18,34.9,64.4,10.4,0.282,90,5,85,13.7,90,511.4
2024-02-15T10:00,7,79,3.6,0.3,0.2,0.2,0,0,51,1025,1024.8,100,0.08,0.21,35.4,66.2,10.2,0.283,139,3,136,5.7,139,733.1
2024-02-15T11:00,6.5,81,3.4,0.3,0.3,0.3,0,0,51,1025.8,1025.5,100,0.06,0.19,31.7,63.4,9.5,0.286,70,0,70,0,70,893.7
2024-02-15T12:00,6.2,81,3.1,-0.1,0.4,0.4,0,0,51,1025.9,1025.6,100,0.07,0.18,31.7,65.2,9,0.289,98,0,98,0,98,982.3
2024-02-15T13:00,5.8,81,2.8,-0.2,0.5,0.5,0,0,53,1025.8,1025.5,100,0.07,0.17,29.5,59.8,8.4,0.294,122,1,121,1.4,122,992.8
2024-02-15T14:00,5.7,82,2.8,0,0.8,0.8,0,0,53,1025.7,1025.4,100,0.06,0.17,27.8,56.2,7.9,0.302,107,1,106,1.5,107,924.4
2024-02-15T15:00,5.3,78,1.7,-0.2,0.4,0.4,0,0,51,1026,1025.7,100,0.07,0.2,24.9,51.5,7.6,0.306,133,1,132,1.8,133,782
2024-02-15T16:00,4.8,74,0.5,-0.8,0.1,0.1,0,0,51,1026.5,1026.2,100,0.07,0.23,23.8,48.2,7.3,0.307,94,8,86,19.5,94,575.1
2024-02-15T17:00,5.1,65,-0.8,-0.7,0,0,0,0,3,1027.6,1027.3,100,0.07,0.3,24.6,43.9,7.2,0.306,63,0,63,0,63,317.9
2024-02-15T18:00,4.9,61,-2,-0.7,0,0,0,0,3,1028.8,1028.5,100,0.07,0.34,21.7,43.9,7.1,0.306,4,0,4,0,4,78.9
2024-02-15T19:00,4.9,60,-2.2,-0.7,0,0,0,0,3,1029.5,1029.2,100,0.05,0.34,21.3,38.9,7,0.306,0,0,0,0,0,0
2024-02-15T20:00,5.1,53,-3.7,-0.7,0,0,0,0,3,1030,1029.7,100,0.06,0.41,21.2,37.8,7,0.306,0,0,0,0,0,0
2024-02-15T21:00,5.1,59,-2.2,-0.1,0,0,0,0,3,1030.8,1030.5,100,0.05,0.36,19.1,37.4,7.5,0.322,0,0,0,0,0,0
2024-02-15T22:00,4.3,62,-2.2,-0.9,0,0,0,0,3,1030.4,1030.1,100,0.04,0.31,18.8,33.8,7.1,0.322,0,0,0,0,0,0
2024-02-15T23:00,4,64,-2.3,-1,0,0,0,0,3,1030.2,1029.9,100,0.04,0.3,17,32,6.7,0.321,0,0,0,0,0,0
2024-02-16T00:00,3.9,64,-2.4,-0.6,0,0,0,0,3,1030.2,1029.9,100,0.03,0.3,13.8,29.2,6.5,0.321,0,0,0,0,0,0
2024-02-16T01:00,3.4,66,-2.4,-1,0,0,0,0,3,1029.1,1028.8,99,0.03,0.27,13.3,24.1,6.2,0.32,0,0,0,0,0,0
2024-02-16T02:00,2.9,68,-2.3,-1.1,0,0,0,0,3,1029.4,1029.1,97,0.02,0.24,10.5,22.7,5.9,0.32,0,0,0,0,0,0
2024-02-16T03:00,2.8,70,-2.2,-1.1,0,0,0,0,3,1028.5,1028.2,83,0.01,0.22,9.7,19.1,5.7,0.32,0,0,0,0,0,0
2024-02-16T04:00,2.1,75,-2,-1.4,0,0,0,0,3,1028.1,1027.8,100,0,0.18,7.1,16.6,5.3,0.319,0,0,0,0,0,0
2024-02-16T05:00,1.6,78,-1.8,-1.9,0,0,0,0,3,1027.8,1027.5,87,0,0.15,7.3,12.2,5,0.319,0,0,0,0,0,0
2024-02-16T06:00,0.8,82,-1.9,-2.7,0,0,0,0,0,1027.6,1027.3,2,0,0.11,7.3,12.6,4.5,0.319,0,0,0,0,0,0
2024-02-16T07:00,0.2,86,-1.8,-3.2,0,0,0,0,0,1028,1027.7,0,0.01,0.08,6.3,12.2,4.1,0.319,5,1,4,13.6,5,41.8
2024-02-16T08:00,2,80,-1.1,-1.2,0,0,0,0,0,1028.5,1028.2,0,0.04,0.14,6.4,14.4,4.4,0.318,117,61,56,344.1,117,248.6
2024-02-16T09:00,4.2,70,-0.9,1.1,0,0,0,0,0,1029.2,1028.9,0,0.11,0.25,5.6,15.8,6,0.316,300,187,113,507.6,300,516.6
2024-02-16T10:00,5.5,61,-1.5,2.4,0,0,0,0,0,1028.8,1028.5,0,0.19,0.36,4.7,16.9,7.4,0.316,495,362,133,687.4,495,738.5
2024-02-16T11:00,6.5,58,-1.2,4.3,0,0,0,0,0,1028.1,1027.8,0,0.26,0.41,2.9,16.6,8.9,0.314,635,491,144,765.7,635,899.2
2024-02-16T12:00,7.4,57,-0.6,5.9,0,0,0,0,0,1027,1026.8,0,0.31,0.44,2.3,15.5,10.3,0.313,716,567,149,804.9,716,987.8
2024-02-16T13:00,7.9,57,-0.2,6.1,0,0,0,0,0,1025.8,1025.6,2,0.31,0.46,5.1,18.4,11.3,0.311,725,576,149,809.1,725,998.2
2024-02-16T14:00,8.1,56,0,5.8,0,0,0,0,0,1025.1,1024.9,10,0.28,0.47,6.2,19.4,11.8,0.31,665,524,141,790.3,665,929.8
2024-02-16T15:00,8.1,57,0,4.7,0,0,0,0,0,1024.4,1024.2,9,0.22,0.47,8.1,20.9,11.8,0.309,540,409,131,728.6,540,787.1
2024-02-16T16:00,7.6,59,0.2,4.2,0,0,0,0,0,1023.9,1023.7,3,0.15,0.43,8.7,20.9,11.2,0.308,348,228,120,551.2,348,580
2024-02-16T17:00,6.6,63,0.1,3,0,0,0,0,0,1023.7,1023.4,0,0.08,0.36,10,19.4,10.2,0.308,166,94,72,408.6,166,322.6
2024-02-16T18:00,4.6,72,0,0.8,0,0,0,0,0,1023.9,1023.6,0,0.03,0.24,11,18,8.8,0.308,20,7,13,69.2,20,81.1
2024-02-16T19:00,3.8,73,-0.6,-0.3,0,0,0,0,0,1024.1,1023.8,0,0.02,0.22,12.4,21.2,7.7,0.307,0,0,0,0,0,0
2024-02-16T20:00,3.5,76,-0.3,-0.5,0,0,0,0,0,1024.1,1023.8,0,0.01,0.19,12.1,21.2,6.9,0.307,0,0,0,0,0,0
2024-02-16T21:00,3.8,78,0.3,-0.2,0,0,0,0,0,1023.5,1023.2,0,0.01,0.18,13,23.4,7.2,0.301,0,0,0,0,0,0
2024-02-16T22:00,3.8,80,0.7,-0.2,0,0,0,0,0,1023.2,1022.9,0,0.01,0.16,13.5,23,6.6,0.301,0,0,0,0,0,0
2024-02-16T23:00,3.7,83,1.2,-0.2,0,0,0,0,0,1022.6,1022.3,0,0.01,0.13,13.7,23.4,6.1,0.301,0,0,0,0,0,0
2024-02-17T00:00,3.7,86,1.5,-0.2,0,0,0,0,0,1022.1,1021.8,0,0,0.11,13.6,23.4,5.7,0.3,0,0,0,0,0,0
2024-02-17T01:00,3.7,86,1.7,-0.1,0,0,0,0,0,1021.4,1021.1,0,0,0.11,13.5,23.4,5.5,0.3,0,0,0,0,0,0
2024-02-17T02:00,3.8,87,1.8,0.1,0,0,0,0,0,1020.7,1020.4,0,0,0.11,12.9,23,5.3,0.3,0,0,0,0,0,0
2024-02-17T03:00,4,88,2.2,0.3,0,0,0,0,0,1019.7,1019.4,0,0,0.09,13.1,22.3,5.2,0.3,0,0,0,0,0,0
2024-02-17T04:00,4.2,89,2.5,0.7,0,0,0,0,0,1019.5,1019.2,0,0,0.09,12.3,22.3,5.1,0.3,0,0,0,0,0,0
2024-02-17T05:00,4.4,90,2.9,0.9,0,0,0,0,0,1019.5,1019.2,0,0,0.08,12.5,20.9,5,0.3,0,0,0,0,0,0
2024-02-17T06:00,4.7,90,3.3,1.2,0,0,0,0,0,1019.7,1019.4,0,0,0.08,13.3,22.7,5.1,0.3,0,0,0,0,0,0
2024-02-17T07:00,5.3,90,3.8,1.6,0,0,0,0,0,1019.8,1019.5,0,0.02,0.09,14.8,24.8,5.2,0.3,6,1,5,13.3,6,44.3
2024-02-17T08:00,7.3,83,4.5,3.5,0,0,0,0,0,1020.1,1019.9,0,0.05,0.18,16.4,30.2,5.9,0.3,113,56,57,309.5,113,253.6
2024-02-17T09:00,8.8,73,4.2,4.4,0,0,0,0,1,1020.3,1020.1,33,0.11,0.31,21,39.2,7.2,0.298,250,117,133,314.3,250,521.9
2024-02-17T10:00,10,68,4.4,5.5,0,0,0,0,1,1019.9,1019.7,31,0.18,0.39,21.6,41.4,8.4,0.297,416,263,153,495.6,416,743.9
2024-02-17T11:00,11.1,67,5.3,6.8,0,0,0,0,0,1019.3,1019.1,0,0.23,0.43,22.1,43.2,9.7,0.296,554,374,180,579.5,554,904.8
2024-02-17T12:00,12.4,66,6.2,8.9,0,0,0,0,0,1018,1017.8,2,0.29,0.5,21.6,43.2,11,0.295,675,518,157,731,675,993.4
2024-02-17T13:00,13.1,66,6.9,9.8,0,0,0,0,0,1016.9,1016.7,4,0.3,0.52,21.4,42.5,12,0.294,684,525,159,733.2,684,1003.7
2024-02-17T14:00,13.2,68,7.4,9.7,0,0,0,0,0,1016.1,1015.9,5,0.27,0.48,21.6,42.5,12.7,0.293,624,469,155,703,624,935.1
2024-02-17T15:00,12.9,71,7.8,9.3,0,0,0,0,0,1015.8,1015.6,4,0.22,0.43,20.9,42.1,12.9,0.292,502,359,143,635.1,502,792.3
2024-02-17T16:00,12.1,76,8,8.4,0,0,0,0,2,1015.8,1015.6,71,0.15,0.34,21.4,40.7,12.7,0.291,335,213,122,510.4,335,584.9
2024-02-17T17:00,11,82,8,7.5,0,0,0,0,2,1016,1015.8,60,0.07,0.24,20.4,39.6,12,0.291,114,31,83,132.8,114,327.2
2024-02-17T18:00,10.3,86,8,6.7,0,0,0,0,1,1016,1015.8,47,0.03,0.18,20.9,36.4,11.2,0.291,16,3,13,29.2,16,83.4
2024-02-17T19:00,10.1,88,8.2,6.4,0,0,0,0,0,1016.2,1016,6,0.01,0.14,22,37.1,10.5,0.291,0,0,0,0,0,0
2024-02-17T20:00,10.1,89,8.4,6.6,0,0,0,0,0,1016.2,1016,4,0.01,0.13,21.5,37.1,10.1,0.291,0,0,0,0,0,0
2024-02-17T21:00,10.6,87,8.6,7.2,0,0,0,0,3,1015.9,1015.7,100,0.01,0.16,20.6,35.3,10.6,0.289,0,0,0,0,0,0
2024-02-17T22:00,11.1,88,9.1,7.9,0.3,0.3,0,0,51,1015.8,1015.6,100,0.01,0.16,20.3,34.9,10.4,0.291,0,0,0,0,0,0
2024-02-17T23:00,11.1,90,9.5,7.9,0,0,0,0,1,1015.7,1015.5,32,0.01,0.13,21.4,35.6,10.2,0.291,0,0,0,0,0,0
2024-02-18T00:00,11.2,92,9.9,7.8,0,0,0,0,3,1015.3,1015.1,96,0.01,0.11,22.6,37.8,10.1,0.291,0,0,0,0,0,0
2024-02-18T01:00,11.9,91,10.4,8.7,0,0,0,0,1,1014.9,1014.7,40,0.01,0.13,22.9,38.9,10.3,0.291,0,0,0,0,0,0
2024-02-18T02:00,11.7,94,10.7,8.4,0.6,0.6,0,0,53,1014.6,1014.4,49,0,0.09,24.5,41.4,10.3,0.299,0,0,0,0,0,0
2024-02-18T03:00,11.9,95,11.1,8.7,0,0,0,0,0,1014.1,1013.9,9,0,0.07,24.2,42.1,10.4,0.299,0,0,0,0,0,0
2024-02-18T04:00,11.8,95,11.1,8.7,0,0,0,0,0,1013.3,1013.1,11,0,0.06,23.5,41,10.4,0.299,0,0,0,0,0,0
2024-02-18T05:00,11.9,95,11.2,9,0,0,0,0,0,1013.5,1013.3,16,0,0.06,22.5,40,10.5,0.299,0,0,0,0,0,0
2024-02-18T06:00,12.1,95,11.4,9.3,0,0,0,0,0,1013.3,1013.1,5,0,0.06,21.7,38.2,10.6,0.299,0,0,0,0,0,0
2024-02-18T07:00,12.2,96,11.5,9.5,0,0,0,0,0,1013.4,1013.2,1,0.01,0.06,21.4,36.7,10.7,0.299,6,1,5,13,6,46.8
2024-02-18T08:00,13.2,94,12.2,10.6,0,0,0,0,0,1013.5,1013.3,14,0.04,0.1,22.2,37.4,11.2,0.298,111,52,59,281.6,111,258.8
2024-02-18T09:00,14.5,91,13,12.5,0,0,0,0,2,1012.9,1012.7,64,0.11,0.15,20.5,35.6,12,0.291,268,152,116,404,268,527.2
2024-02-18T10:00,16,83,13.1,14.1,0,0,0,0,1,1012.5,1012.3,44,0.17,0.31,19.6,38.2,13,0.291,333,152,181,284.2,333,749.4
2024-02-18T11:00,17.8,75,13.4,15.8,0,0,0,0,1,1012.2,1012,25,0.27,0.5,21.1,39.6,14.3,0.29,519,328,191,504.9,519,910.3
2024-02-18T12:00,19.3,71,13.9,17.8,0,0,0,0,1,1011.4,1011.2,46,0.33,0.66,20.9,41,15.6,0.289,614,416,198,583.5,614,998.9
2024-02-18T13:00,19.6,69,13.8,17.9,0,0,0,0,2,1010.2,1010,61,0.31,0.7,19.9,40.3,16.4,0.288,549,328,221,455.4,549,1009.2
2024-02-18T14:00,20.2,69,14.3,18.7,0,0,0,0,0,1009.1,1008.9,8,0.3,0.74,19.6,37.8,17,0.287,487,273,214,406.7,487,940.4
2024-02-18T15:00,20.7,67,14.4,19.1,0,0,0,0,0,1008.5,1008.3,0,0.29,0.79,20.4,37.4,17.5,0.286,482,345,137,606.2,482,797.4
2024-02-18T16:00,20.1,70,14.5,18.5,0,0,0,0,0,1008.1,1007.9,0,0.22,0.69,20.7,37.1,17.5,0.285,342,235,107,558.3,342,589.8
2024-02-18T17:00,18.6,75,14.1,16.6,0,0,0,0,0,1007.7,1007.5,0,0.12,0.53,22.5,37.1,16.9,0.285,159,89,70,375.9,159,331.7
2024-02-18T18:00,16.8,80,13.3,14.8,0,0,0,0,0,1007.8,1007.6,1,0.06,0.39,21.3,38.5,16.1,0.284,20,7,13,67.1,20,85.6
2024-02-18T19:00,16.2,82,13,14.8,0,0,0,0,0,1008.7,1008.5,1,0.02,0.34,15.5,35.3,15.3,0.284,0,0,0,0,0,0
2024-02-18T20:00,16.1,83,13.2,14.8,0,0,0,0,0,1009,1008.8,19,0.02,0.31,16.2,25.9,14.7,0.285,0,0,0,0,0,0
2024-02-18T21:00,15.7,84,13,13.8,0,0,0,0,0,1008.7,1008.5,3,0.02,0.29,19.7,32,15,0.28,0,0,0,0,0,0
2024-02-18T22:00,15.3,86,13,13.5,0,0,0,0,0,1009.2,1009,8,0.02,0.24,19.1,33.5,14.5,0.28,0,0,0,0,0,0
2024-02-18T23:00,14.9,87,12.8,13.1,0,0,0,0,2,1010,1009.8,57,0.01,0.22,18.2,32.8,14.2,0.28,0,0,0,0,0,0
2024-02-19T00:00,14.3,90,12.7,13.2,0,0,0,0,3,1011.7,1011.5,82,0,0.17,13.5,31,13.8,0.28,0,0,0,0,0,0
2024-02-19T01:00,14.7,91,13.2,14.4,0.1,0.1,0,0,51,1010.8,1010.6,100,0,0.16,9.1,23,13.7,0.281,0,0,0,0,0,0
2024-02-19T02:00,14.3,93,13.3,13.7,0.2,0.2,0,0,51,1011.2,1011,95,0,0.11,11.6,19.1,13.5,0.282,0,0,0,0,0,0
2024-02-19T03:00,14.7,93,13.6,14.2,0.2,0.2,0,0,51,1011.1,1010.9,28,0,0.11,11.2,18.7,13.4,0.284,0,0,0,0,0,0
2024-02-19T04:00,14.5,94,13.6,13.9,0,0,0,0,0,1011.4,1011.2,7,0,0.1,12.2,20.9,13.3,0.284,0,0,0,0,0,0
2024-02-19T05:00,14.3,95,13.5,13.7,0,0,0,0,0,1012.1,1011.9,3,0,0.09,12.1,20.2,13.2,0.284,0,0,0,0,0,0
2024-02-19T06:00,14.5,95,13.7,13.6,0,0,0,0,0,1012.8,1012.6,0,0,0.08,13.9,22.7,13.2,0.284,0,0,0,0,0,0
2024-02-19T07:00,14.6,96,13.9,13.8,0,0,0,0,0,1013.8,1013.6,9,0.01,0.07,13.8,23.8,13.2,0.285,6,1,5,12.7,6,49.3
2024-02-19T08:00,15.7,96,15,15.3,0,0,0,0,1,1014.8,1014.6,25,0.04,0.08,13.7,24.1,13.8,0.285,108,45,63,238.8,108,263.9
2024-02-19T09:00,17.6,93,16.4,18.2,0,0,0,0,3,1015.3,1015.1,100,0.12,0.14,10.9,20.9,15,0.286,253,122,131,320.9,253,532.5
2024-02-19T10:00,18.7,87,16.5,18.8,0,0,0,0,3,1016.1,1015.9,100,0.17,0.29,14.7,29.5,16,0.286,325,107,218,198.5,325,754.9
2024-02-19T11:00,19.1,84,16.4,19.6,0.1,0.1,0,0,51,1016.2,1016,100,0.18,0.35,11.4,29.2,16.7,0.286,308,50,258,76.5,308,915.8
2024-02-19T12:00,18.1,83,15.1,16.9,0.1,0.1,0,0,51,1016.1,1015.9,100,0.19,0.35,19.8,36.7,17.2,0.286,345,89,256,124.1,345,1004.4
2024-02-19T13:00,14.5,80,11.2,12,0,0,0,0,3,1016,1015.8,100,0.13,0.33,20,41,16.6,0.286,227,27,200,37.3,227,1014.6
